original_filepath,staging_filepath,filename,sku,tote_id,date,time,timestamp_iso,expected_qty,label,split,product_name,category,mix_up_qty,damaged_items_qty,dirty_items_qty,freshness_issue_items_qty,underripe_items_qty,overripe_items_qty,spoiled_items_qty,total_quality_issues,complaint_flag,number_of_issues,shopper_flag
quality-issue/20251117-2600036623-11472986-11-28-08.png,sick_data_staging/11472986/20251117-2600036623-11472986-11-28-08.png,20251117-2600036623-11472986-11-28-08.png,11472986,2600036623,2025-11-17,11:28:08,2025-11-17T11:28:08,,,,'t Slagershuys Gerookte spekreepjes 250 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251117-4600006806-11406433-09-08-56.png,sick_data_staging/11406433/20251117-4600006806-11406433-09-08-56.png,20251117-4600006806-11406433-09-08-56.png,11406433,4600006806,2025-11-17,09:08:56,2025-11-17T09:08:56,,,,Merkloos Baby avocado's eetrijp 4 stuks,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-4600060497-11478313-10-23-58.png,sick_data_staging/11478313/20251117-4600060497-11478313-10-23-58.png,20251117-4600060497-11478313-10-23-58.png,11478313,4600060497,2025-11-17,10:23:58,2025-11-17T10:23:58,,,,Picnic Bio halfvolle melk 1 liter,Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251114-4600033655-11716289-16-31-09.png,sick_data_staging/11716289/20251114-4600033655-11716289-16-31-09.png,20251114-4600033655-11716289-16-31-09.png,11716289,4600033655,2025-11-14,16:31:09,2025-11-14T16:31:09,,,,'t Slagershuys Kipdijfilet in blokjes 350 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251117-42005396-10074776-10-10-34.png,sick_data_staging/10074776/20251117-42005396-10074776-10-10-34.png,20251117-42005396-10074776-10-10-34.png,10074776,42005396,2025-11-17,10:10:34,2025-11-17T10:10:34,,,,Picnic Stamppot aardappelen 1 kilo,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-22016862-10281998-10-07-49.png,sick_data_staging/10281998/20251117-22016862-10281998-10-07-49.png,20251117-22016862-10281998-10-07-49.png,10281998,22016862,2025-11-17,10:07:49,2025-11-17T10:07:49,,,,'t Slagershuys Gemengd gehakt 300 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251117-42021703-10074025-11-20-08.png,sick_data_staging/10074025/20251117-42021703-10074025-11-20-08.png,20251117-42021703-10074025-11-20-08.png,10074025,42021703,2025-11-17,11:20:08,2025-11-17T11:20:08,,,,Merkloos Kanzi appel 1 kilo,Fruit,,,,,,,,0,False,0,False
quality-issue/20251114-42018399-10164944-16-09-33.png,sick_data_staging/10164944/20251114-42018399-10164944-16-09-33.png,20251114-42018399-10164944-16-09-33.png,10164944,42018399,2025-11-14,16:09:33,2025-11-14T16:09:33,,,,Picnic Snijworst 200 gram,Vleeswaren & broodsalades,,,,,,,,0,False,0,False
quality-issue/20251117-4600039739-10074790-11-22-50.png,sick_data_staging/10074790/20251117-4600039739-10074790-11-22-50.png,20251117-4600039739-10074790-11-22-50.png,10074790,4600039739,2025-11-17,11:22:50,2025-11-17T11:22:50,,,,Merkloos Rozemarijn 15 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-22003032-10074853-09-57-53.png,sick_data_staging/10074853/20251117-22003032-10074853-09-57-53.png,20251117-22003032-10074853-09-57-53.png,10074853,22003032,2025-11-17,09:57:53,2025-11-17T09:57:53,,,,Picnic Boerenkool fijn 500 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-4600030497-11777530-11-34-48.png,sick_data_staging/11777530/20251117-4600030497-11777530-11-34-48.png,20251117-4600030497-11777530-11-34-48.png,11777530,4600030497,2025-11-17,11:34:48,2025-11-17T11:34:48,,,,Vegetarische Slager Vegan pluimfeestburger 2 stuks,Vega & plantaardig,,,,,,,,0,False,0,False
quality-issue/20251117-4600019034-11742513-09-24-38.png,sick_data_staging/11742513/20251117-4600019034-11742513-09-24-38.png,20251117-4600019034-11742513-09-24-38.png,11742513,4600019034,2025-11-17,09:24:38,2025-11-17T09:24:38,,,,Merkloos Bio Limoenen 3 stuks,Fruit,,,,,,,,0,False,0,False
quality-issue/20251114-4600036117-10075979-16-14-57.png,sick_data_staging/10075979/20251114-4600036117-10075979-16-14-57.png,20251114-4600036117-10075979-16-14-57.png,10075979,4600036117,2025-11-14,16:14:57,2025-11-14T16:14:57,,,,Picnic Hutspotgroenten 1 kilo,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-4600014193-11479749-10-16-36.png,sick_data_staging/11479749/20251117-4600014193-11479749-10-16-36.png,20251117-4600014193-11479749-10-16-36.png,11479749,4600014193,2025-11-17,10:16:36,2025-11-17T10:16:36,,,,Picnic Vanillevla 1 liter,Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251117-4600020257-12455562-09-58-33.png,sick_data_staging/12455562/20251117-4600020257-12455562-09-58-33.png,20251117-4600020257-12455562-09-58-33.png,12455562,4600020257,2025-11-17,09:58:33,2025-11-17T09:58:33,,,,Picnic Nasi goreng 1 kilo,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251117-4600029747-12161608-09-40-09.png,sick_data_staging/12161608/20251117-4600029747-12161608-09-40-09.png,20251117-4600029747-12161608-09-40-09.png,12161608,4600029747,2025-11-17,09:40:09,2025-11-17T09:40:09,,,,'t Slagershuys Kipfilet flinterdun 95 gram,Vleeswaren & broodsalades,,,,,,,,0,False,0,False
quality-issue/20251117-4600011473-12111631-09-05-13.png,sick_data_staging/12111631/20251117-4600011473-12111631-09-05-13.png,20251117-4600011473-12111631-09-05-13.png,12111631,4600011473,2025-11-17,09:05:13,2025-11-17T09:05:13,,,,Picnic Jong 48+ stuk voordeel Stuk (950 g),Kaas,,,,,,,,0,False,0,False
quality-issue/20251117-42005396-10074776-09-55-31.png,sick_data_staging/10074776/20251117-42005396-10074776-09-55-31.png,20251117-42005396-10074776-09-55-31.png,10074776,42005396,2025-11-17,09:55:31,2025-11-17T09:55:31,,,,Picnic Stamppot aardappelen 1 kilo,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-4600049289-10291993-11-31-52.png,sick_data_staging/10291993/20251117-4600049289-10291993-11-31-52.png,20251117-4600049289-10291993-11-31-52.png,10291993,4600049289,2025-11-17,11:31:52,2025-11-17T11:31:52,,,,'t Slagershuys Bio half om half gehakt 300 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251117-2600019999-10291913-11-38-58.png,sick_data_staging/10291913/20251117-2600019999-10291913-11-38-58.png,20251117-2600019999-10291913-11-38-58.png,10291913,2600019999,2025-11-17,11:38:58,2025-11-17T11:38:58,,,,'t Slagershuys Bio schouderkarbonades 2 stuks à 150 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251114-4600025121-11757843-16-42-37.png,sick_data_staging/11757843/20251114-4600025121-11757843-16-42-37.png,20251114-4600025121-11757843-16-42-37.png,11757843,4600025121,2025-11-14,16:42:37,2025-11-14T16:42:37,,,,'t Slagershuys Gehaktschnitzels Hongaarse stijl 4 stuks à 100 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251117-4600061400-10074798-10-37-12.png,sick_data_staging/10074798/20251117-4600061400-10074798-10-37-12.png,20251117-4600061400-10074798-10-37-12.png,10074798,4600061400,2025-11-17,10:37:12,2025-11-17T10:37:12,,,,Merkloos Dille 15 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251114-42025384-90006036-16-18-22.png,sick_data_staging/90006036/20251114-42025384-90006036-16-18-22.png,20251114-42025384-90006036-16-18-22.png,90006036,42025384,2025-11-14,16:18:22,2025-11-14T16:18:22,,,,Merkloos Conference peren 4 stuks,Fruit,,,,,,,,0,False,0,False
quality-issue/20251117-22021299-10074882-09-48-36.png,sick_data_staging/10074882/20251117-22021299-10074882-09-48-36.png,20251117-22021299-10074882-09-48-36.png,10074882,22021299,2025-11-17,09:48:36,2025-11-17T09:48:36,,,,Merkloos Kastanjechampignons gesneden 250 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251114-42006470-10075927-16-18-20.png,sick_data_staging/10075927/20251114-42006470-10075927-16-18-20.png,20251114-42006470-10075927-16-18-20.png,10075927,42006470,2025-11-14,16:18:20,2025-11-14T16:18:20,,,,Picnic Uienringen grof 300 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-42021723-10074660-10-39-03.png,sick_data_staging/10074660/20251117-42021723-10074660-10-39-03.png,20251117-42021723-10074660-10-39-03.png,10074660,42021723,2025-11-17,10:39:03,2025-11-17T10:39:03,,,,Picnic Aardappelschijfjes 600 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-22003245-10075906-10-05-09.png,sick_data_staging/10075906/20251117-22003245-10075906-10-05-09.png,20251117-22003245-10075906-10-05-09.png,10075906,22003245,2025-11-17,10:05:09,2025-11-17T10:05:09,,,,Picnic Roerbakgroenten fijn 400 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-22002019-90006069-11-00-20.png,sick_data_staging/90006069/20251117-22002019-90006069-11-00-20.png,20251117-22002019-90006069-11-00-20.png,90006069,22002019,2025-11-17,11:00:20,2025-11-17T11:00:20,,,,Merkloos Rode grapefruits 3 stuks,Fruit,,,,,,,,0,False,0,False
quality-issue/20251117-4600032165-12090823-09-40-22.png,sick_data_staging/12090823/20251117-4600032165-12090823-09-40-22.png,20251117-4600032165-12090823-09-40-22.png,12090823,4600032165,2025-11-17,09:40:22,2025-11-17T09:40:22,,,,'t Slagershuys Gebraden kipfilet 125 Gram,Vleeswaren & broodsalades,,,,,,,,0,False,0,False
quality-issue/20251117-42003049-10558958-10-22-20.png,sick_data_staging/10558958/20251117-42003049-10558958-10-22-20.png,20251117-42003049-10558958-10-22-20.png,10558958,42003049,2025-11-17,10:22:20,2025-11-17T10:22:20,,,,Merkloos Witte champignons gesneden 250 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-42000720-11791797-09-01-11.png,sick_data_staging/11791797/20251117-42000720-11791797-09-01-11.png,20251117-42000720-11791797-09-01-11.png,11791797,42000720,2025-11-17,09:01:11,2025-11-17T09:01:11,,,,Picnic Rucola 85 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251114-2600059676-10760658-16-29-40.png,sick_data_staging/10760658/20251114-2600059676-10760658-16-29-40.png,20251114-2600059676-10760658-16-29-40.png,10760658,2600059676,2025-11-14,16:29:40,2025-11-14T16:29:40,,,,Picnic Surinaamse eiersalade 150 gram,Vleeswaren & broodsalades,,,,,,,,0,False,0,False
quality-issue/20251117-2600030483-12003539-11-01-06.png,sick_data_staging/12003539/20251117-2600030483-12003539-11-01-06.png,20251117-2600030483-12003539-11-01-06.png,12003539,2600030483,2025-11-17,11:01:06,2025-11-17T11:01:06,,,,'t Slagershuys Kipdrumsticks naturel 1 kilo,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251117-22001203-10281919-10-08-24.png,sick_data_staging/10281919/20251117-22001203-10281919-10-08-24.png,20251117-22001203-10281919-10-08-24.png,10281919,22001203,2025-11-17,10:08:24,2025-11-17T10:08:24,,,,'t Slagershuys Rundergehakt 500 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251114-2600032745-12502200-16-32-51.png,sick_data_staging/12502200/20251114-2600032745-12502200-16-32-51.png,20251114-2600032745-12502200-16-32-51.png,12502200,2600032745,2025-11-14,16:32:51,2025-11-14T16:32:51,,,,Picnic Sint slofjes red velvet 4 stuks,Bakkerij,,,,,,,,0,False,0,False
quality-issue/20251117-4600053697-11416458-11-21-02.png,sick_data_staging/11416458/20251117-4600053697-11416458-11-21-02.png,20251117-4600053697-11416458-11-21-02.png,11416458,4600053697,2025-11-17,11:21:02,2025-11-17T11:21:02,,,,Vanmenno Bio desembol wit 500 gram,Bakkerij,,,,,,,,0,False,0,False
quality-issue/20251117-22017271-11296552-09-48-58.png,sick_data_staging/11296552/20251117-22017271-11296552-09-48-58.png,20251117-22017271-11296552-09-48-58.png,11296552,22017271,2025-11-17,09:48:58,2025-11-17T09:48:58,,,,Picnic Mini krieltjes 450 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-2600045507-12348607-15-49-09.png,sick_data_staging/12348607/20251117-2600045507-12348607-15-49-09.png,20251117-2600045507-12348607-15-49-09.png,12348607,2600045507,2025-11-17,15:49:09,2025-11-17T15:49:09,,,,Picnic Koolmix 150 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-42003303-90006032-10-28-19.png,sick_data_staging/90006032/20251117-42003303-90006032-10-28-19.png,20251117-42003303-90006032-10-28-19.png,90006032,42003303,2025-11-17,10:28:19,2025-11-17T10:28:19,,,,Merkloos Bio peren 500 gram,Fruit,,,,,,,,0,False,0,False
quality-issue/20251117-42025551-10561650-10-28-28.png,sick_data_staging/10561650/20251117-42025551-10561650-10-28-28.png,20251117-42025551-10561650-10-28-28.png,10561650,42025551,2025-11-17,10:28:28,2025-11-17T10:28:28,,,,Merkloos Perssinaasappels 2 kilo,Fruit,,,,,,,,0,False,0,False
quality-issue/20251117-42006209-10074853-11-17-49.png,sick_data_staging/10074853/20251117-42006209-10074853-11-17-49.png,20251117-42006209-10074853-11-17-49.png,10074853,42006209,2025-11-17,11:17:49,2025-11-17T11:17:49,,,,Picnic Boerenkool fijn 500 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-22002918-11425564-09-51-14.png,sick_data_staging/11425564/20251117-22002918-11425564-09-51-14.png,20251117-22002918-11425564-09-51-14.png,11425564,22002918,2025-11-17,09:51:14,2025-11-17T09:51:14,,,,Picnic Spinazie gewassen 400 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-22003871-11425564-11-16-55.png,sick_data_staging/11425564/20251117-22003871-11425564-11-16-55.png,20251117-22003871-11425564-11-16-55.png,11425564,22003871,2025-11-17,11:16:55,2025-11-17T11:16:55,,,,Picnic Spinazie gewassen 400 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-22019449-12121965-11-37-39.png,sick_data_staging/12121965/20251117-22019449-12121965-11-37-39.png,20251117-22019449-12121965-11-37-39.png,12121965,22019449,2025-11-17,11:37:39,2025-11-17T11:37:39,,,,Picnic Bami/nasi groenten 450 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-42000533-11397146-09-32-09.png,sick_data_staging/11397146/20251117-42000533-11397146-09-32-09.png,20251117-42000533-11397146-09-32-09.png,11397146,42000533,2025-11-17,09:32:09,2025-11-17T09:32:09,,,,"Merkloos Handsinaasappels groot 1,5 kilo",Fruit,,,,,,,,0,False,0,False
quality-issue/20251117-2600049696-10762299-08-52-48.png,sick_data_staging/10762299/20251117-2600049696-10762299-08-52-48.png,20251117-2600049696-10762299-08-52-48.png,10762299,2600049696,2025-11-17,08:52:48,2025-11-17T08:52:48,,,,Almhof Yoghurt Griekse stijl 10% vet 450 gram,Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251117-2600020615-10768346-09-35-29.png,sick_data_staging/10768346/20251117-2600020615-10768346-09-35-29.png,20251117-2600020615-10768346-09-35-29.png,10768346,2600020615,2025-11-17,09:35:29,2025-11-17T09:35:29,,,,Qizini Panini prosciutto 160 gram,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251117-4600023832-12347813-09-28-36.png,sick_data_staging/12347813/20251117-4600023832-12347813-09-28-36.png,20251117-4600023832-12347813-09-28-36.png,12347813,4600023832,2025-11-17,09:28:36,2025-11-17T09:28:36,,,,Heemskerk Verspakket bami ketjap 994 gram,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251117-2600011131-11540305-09-28-26.png,sick_data_staging/11540305/20251117-2600011131-11540305-09-28-26.png,20251117-2600011131-11540305-09-28-26.png,11540305,2600011131,2025-11-17,09:28:26,2025-11-17T09:28:26,,,,Vischmeesters Zalmfilet zonder huid 300 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251114-4600011466-12482034-16-29-28.png,sick_data_staging/12482034/20251114-4600011466-12482034-16-29-28.png,20251114-4600011466-12482034-16-29-28.png,12482034,4600011466,2025-11-14,16:29:28,2025-11-14T16:29:28,,,,Ted's kitchen Pizza pulled bbq chicken 455 gram,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251117-2600021325-10760335-09-29-19.png,sick_data_staging/10760335/20251117-2600021325-10760335-09-29-19.png,20251117-2600021325-10760335-09-29-19.png,10760335,2600021325,2025-11-17,09:29:19,2025-11-17T09:29:19,,,,Eru Smeerkaas kids 100 gram,Kaas,,,,,,,,0,False,0,False
quality-issue/20251117-42008944-90006122-10-59-31.png,sick_data_staging/90006122/20251117-42008944-90006122-10-59-31.png,20251117-42008944-90006122-10-59-31.png,90006122,42008944,2025-11-17,10:59:31,2025-11-17T10:59:31,,,,Merkloos Elstar appels 1.5 kilo,Fruit,,,,,,,,0,False,0,False
quality-issue/20251117-4600036632-10762321-09-15-05.png,sick_data_staging/10762321/20251117-4600036632-10762321-09-15-05.png,20251117-4600036632-10762321-09-15-05.png,10762321,4600036632,2025-11-17,09:15:05,2025-11-17T09:15:05,,,,Boboli Focaccia paprika-olijf 300 gram,Bakkerij,,,,,,,,0,False,0,False
quality-issue/20251114-2600059159-11767349-16-23-24.png,sick_data_staging/11767349/20251114-2600059159-11767349-16-23-24.png,20251114-2600059159-11767349-16-23-24.png,11767349,2600059159,2025-11-14,16:23:24,2025-11-14T16:23:24,,,,La Vache Qui Rit Naturel 240 gram,Kaas,,,,,,,,0,False,0,False
quality-issue/20251117-22019334-11476583-09-05-45.png,sick_data_staging/11476583/20251117-22019334-11476583-09-05-45.png,20251117-22019334-11476583-09-05-45.png,11476583,22019334,2025-11-17,09:05:45,2025-11-17T09:05:45,,,,Merkloos Bio blauwe bessen 200 gram,Fruit,,,,,,,,0,False,0,False
quality-issue/20251117-22000174-11429410-10-52-18.png,sick_data_staging/11429410/20251117-22000174-11429410-10-52-18.png,20251117-22000174-11429410-10-52-18.png,11429410,22000174,2025-11-17,10:52:18,2025-11-17T10:52:18,,,,Heemskerk Italiaanse plaatpizza verspakket 2 pers • 30 min,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251117-22000091-10074666-09-28-29.png,sick_data_staging/10074666/20251117-22000091-10074666-09-28-29.png,20251117-22000091-10074666-09-28-29.png,10074666,22000091,2025-11-17,09:28:29,2025-11-17T09:28:29,,,,Picnic Mini krieltjes met bistro kruiden 600 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-4600003738-11326121-11-09-58.png,sick_data_staging/11326121/20251117-4600003738-11326121-11-09-58.png,20251117-4600003738-11326121-11-09-58.png,11326121,4600003738,2025-11-17,11:09:58,2025-11-17T11:09:58,,,,Optimel Drinkyoghurt banaan 0% vet 1 liter,Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251117-42001203-10281919-09-49-38.png,sick_data_staging/10281919/20251117-42001203-10281919-09-49-38.png,20251117-42001203-10281919-09-49-38.png,10281919,42001203,2025-11-17,09:49:38,2025-11-17T09:49:38,,,,'t Slagershuys Rundergehakt 500 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251117-4600054169-10254910-10-14-04.png,sick_data_staging/10254910/20251117-4600054169-10254910-10-14-04.png,20251117-4600054169-10254910-10-14-04.png,10254910,4600054169,2025-11-17,10:14:04,2025-11-17T10:14:04,,,,Superieur Kalkoenfilet 125 gram,Vleeswaren & broodsalades,,,,,,,,0,False,0,False
quality-issue/20251114-42006496-11296532-16-27-16.png,sick_data_staging/11296532/20251114-42006496-11296532-16-27-16.png,20251114-42006496-11296532-16-27-16.png,11296532,42006496,2025-11-14,16:27:16,2025-11-14T16:27:16,,,,Picnic Kruimige aardappelen 600 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-22019190-10074656-11-40-22.png,sick_data_staging/10074656/20251117-22019190-10074656-11-40-22.png,20251117-22019190-10074656-11-40-22.png,10074656,22019190,2025-11-17,11:40:22,2025-11-17T11:40:22,,,,Merkloos Mandarijnen 1 kilo,Fruit,,,,,,,,0,False,0,False
quality-issue/20251117-22003516-10074113-10-45-24.png,sick_data_staging/10074113/20251117-22003516-10074113-10-45-24.png,20251117-22003516-10074113-10-45-24.png,10074113,22003516,2025-11-17,10:45:24,2025-11-17T10:45:24,,,,Merkloos Witte champignons 400 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-42007918-11425564-10-48-02.png,sick_data_staging/11425564/20251117-42007918-11425564-10-48-02.png,20251117-42007918-11425564-10-48-02.png,11425564,42007918,2025-11-17,10:48:02,2025-11-17T10:48:02,,,,Picnic Spinazie gewassen 400 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-4600028839-10291996-09-51-16.png,sick_data_staging/10291996/20251117-4600028839-10291996-09-51-16.png,20251117-4600028839-10291996-09-51-16.png,10291996,4600028839,2025-11-17,09:51:16,2025-11-17T09:51:16,,,,'t Slagershuys Bio speklapjes 2 stuks à 125 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251114-2600053401-11299669-16-09-45.png,sick_data_staging/11299669/20251114-2600053401-11299669-16-09-45.png,20251114-2600053401-11299669-16-09-45.png,11299669,2600053401,2025-11-14,16:09:45,2025-11-14T16:09:45,,,,"Campina Halfvolle melk 1,5 liter",Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251117-2600013404-11800891-10-32-51.png,sick_data_staging/11800891/20251117-2600013404-11800891-10-32-51.png,20251117-2600013404-11800891-10-32-51.png,11800891,2600013404,2025-11-17,10:32:51,2025-11-17T10:32:51,,,,'t Slagershuys Kipdijreepjes kebab 400 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251117-2600028839-10291996-08-58-09.png,sick_data_staging/10291996/20251117-2600028839-10291996-08-58-09.png,20251117-2600028839-10291996-08-58-09.png,10291996,2600028839,2025-11-17,08:58:09,2025-11-17T08:58:09,,,,'t Slagershuys Bio speklapjes 2 stuks à 125 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251117-22004060-90006058-10-45-01.png,sick_data_staging/90006058/20251117-22004060-90006058-10-45-01.png,20251117-22004060-90006058-10-45-01.png,90006058,22004060,2025-11-17,10:45:01,2025-11-17T10:45:01,,,,Merkloos Blauwe bessen 125 gram,Fruit,,,,,,,,0,False,0,False
quality-issue/20251117-4600021325-10760335-09-59-59.png,sick_data_staging/10760335/20251117-4600021325-10760335-09-59-59.png,20251117-4600021325-10760335-09-59-59.png,10760335,4600021325,2025-11-17,09:59:59,2025-11-17T09:59:59,,,,Eru Smeerkaas kids 100 gram,Kaas,,,,,,,,0,False,0,False
quality-issue/20251117-22004618-11425564-11-13-16.png,sick_data_staging/11425564/20251117-22004618-11425564-11-13-16.png,20251117-22004618-11425564-11-13-16.png,11425564,22004618,2025-11-17,11:13:16,2025-11-17T11:13:16,,,,Picnic Spinazie gewassen 400 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-42016765-11953816-09-23-55.png,sick_data_staging/11953816/20251117-42016765-11953816-09-23-55.png,20251117-42016765-11953816-09-23-55.png,11953816,42016765,2025-11-17,09:23:55,2025-11-17T09:23:55,,,,Heemskerk Beef teriyaki verspakket 2 pers | 25 min,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251114-22001190-90006078-16-07-48.png,sick_data_staging/90006078/20251114-22001190-90006078-16-07-48.png,20251114-22001190-90006078-16-07-48.png,90006078,22001190,2025-11-14,16:07:48,2025-11-14T16:07:48,,,,Zespri Kiwi's green 1 kilo,Fruit,,,,,,,,0,False,0,False
quality-issue/20251117-42025590-11296532-09-47-11.png,sick_data_staging/11296532/20251117-42025590-11296532-09-47-11.png,20251117-42025590-11296532-09-47-11.png,11296532,42025590,2025-11-17,09:47:11,2025-11-17T09:47:11,,,,Picnic Kruimige aardappelen 600 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-4600056571-10761753-08-58-20.png,sick_data_staging/10761753/20251117-4600056571-10761753-08-58-20.png,20251117-4600056571-10761753-08-58-20.png,10761753,4600056571,2025-11-17,08:58:20,2025-11-17T08:58:20,,,,Maza Falafel 250 gram,Vega & plantaardig,,,,,,,,0,False,0,False
quality-issue/20251117-4600019426-11479744-09-46-11.png,sick_data_staging/11479744/20251117-4600019426-11479744-09-46-11.png,20251117-4600019426-11479744-09-46-11.png,11479744,4600019426,2025-11-17,09:46:11,2025-11-17T09:46:11,,,,Picnic Volle yoghurt 1 liter,Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251114-4600018015-12039022-16-18-51.png,sick_data_staging/12039022/20251114-4600018015-12039022-16-18-51.png,20251114-4600018015-12039022-16-18-51.png,12039022,4600018015,2025-11-14,16:18:51,2025-11-14T16:18:51,,,,Picnic Vissticks 15 stuks,Diepvries,,,,,,,,0,False,0,False
quality-issue/20251117-42019190-10074656-11-20-05.png,sick_data_staging/10074656/20251117-42019190-10074656-11-20-05.png,20251117-42019190-10074656-11-20-05.png,10074656,42019190,2025-11-17,11:20:05,2025-11-17T11:20:05,,,,Merkloos Mandarijnen 1 kilo,Fruit,,,,,,,,0,False,0,False
quality-issue/20251114-2600054766-11936994-16-01-31.png,sick_data_staging/11936994/20251114-2600054766-11936994-16-01-31.png,20251114-2600054766-11936994-16-01-31.png,11936994,2600054766,2025-11-14,16:01:31,2025-11-14T16:01:31,,,,Picnic Smeerkaas naturel 48+ 200 gram,Kaas,,,,,,,,0,False,0,False
quality-issue/20251117-2600023100-11718459-09-23-52.png,sick_data_staging/11718459/20251117-2600023100-11718459-09-23-52.png,20251117-2600023100-11718459-09-23-52.png,11718459,2600023100,2025-11-17,09:23:52,2025-11-17T09:23:52,,,,'t Slagershuys Kipschnitzels 2 stuks à 100 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251117-2600021588-11757200-09-53-38.png,sick_data_staging/11757200/20251117-2600021588-11757200-09-53-38.png,20251117-2600021588-11757200-09-53-38.png,11757200,2600021588,2025-11-17,09:53:38,2025-11-17T09:53:38,,,,Salakis Tzatziki 200 gram,"Borrel, tapas & spreads",,,,,,,,0,False,0,False
quality-issue/20251114-2600053628-12482710-16-03-37.png,sick_data_staging/12482710/20251114-2600053628-12482710-16-03-37.png,20251114-2600053628-12482710-16-03-37.png,12482710,2600053628,2025-11-14,16:03:37,2025-11-14T16:03:37,,,,Picnic Mini appeltaartjes 2 stuks,Bakkerij,,,,,,,,0,False,0,False
quality-issue/20251117-42022169-11390427-09-14-07.png,sick_data_staging/11390427/20251117-42022169-11390427-09-14-07.png,20251117-42022169-11390427-09-14-07.png,11390427,42022169,2025-11-17,09:14:07,2025-11-17T09:14:07,,,,Picnic Italiaanse roerbakgroenten 600 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-2600011385-12451631-11-38-03.png,sick_data_staging/12451631/20251117-2600011385-12451631-11-38-03.png,20251117-2600011385-12451631-11-38-03.png,12451631,2600011385,2025-11-17,11:38:03,2025-11-17T11:38:03,,,,Picnic Soffritto mix 250 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251117-42002537-12472989-10-22-45.png,sick_data_staging/12472989/20251117-42002537-12472989-10-22-45.png,20251117-42002537-12472989-10-22-45.png,12472989,42002537,2025-11-17,10:22:45,2025-11-17T10:22:45,,,,Merkloos Bio appels 1 kilo,Fruit,,,,,,,,0,False,0,False
